,text,Username,Timestamp,location
3649, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,shitalmanga,Sun Jan 26 11:12:57 +0000 2020,uk
3650, Republican guns on the street once again. When will PIRA become a priority target for the PCTF? https://t.co/IDJ1Haxik7,Paul06536718,Sun Jan 26 11:12:57 +0000 2020,None
3651," Afshana Farooq, a 14-year-old who was nearly trampled in a stampede when Indian forces opened fire on demonstrators, in a hosp…",Zi_a_,Sun Jan 26 11:13:00 +0000 2020,#محبت_مافیا
3652, Be warned - BJP gangs are on the prowl. I got a home visit this morning. They wanted to 'explain the CAA'. Unfortunately they…,coolfrnds4u,Sun Jan 26 11:13:00 +0000 2020,"कोलकाता, भारत"
3653," The US Navy will name a new aircraft carrier after Doris ""Dorie"" Miller, a decorated World War II veteran who defended Pearl Harbo…",fdesormeaux,Sun Jan 26 11:13:00 +0000 2020,"Ottawa, Ontario, Canada"
3654, #BokoHaram Islamic Terror Group executes another batch of #Plateau Youths days after they killed #UNIMAID student. This is cal…,IMmaduabuchi2,Sun Jan 26 11:13:00 +0000 2020,None
3655, Everytime there is a government push against protesters in Nasriya a large human waves comes out of nowhere and rushes…,qwery_4321,Sun Jan 26 11:13:00 +0000 2020,None
3656,"Repeat mein Chl rha hy
#MerePaasTumHo 
Mehwish ki frock Achhi hy
Mgr Science ko ab Khud-kushi Kr leni Chahiyei
Yei Konsa attack hy
😂😂😂😂😂",Unjoo5,Sun Jan 26 11:13:00 +0000 2020,None
3657," Some won’t read The Sun, others The Daily Mail. 

There are even ppl who attack me for just talking to people who write fo…",PhilDurling100,Sun Jan 26 11:13:00 +0000 2020,None
3658," Here are today's DanoLovesMusic Hall Of Fame nominees, pre-60s edition! Who joins Bread, Getz, Eric B &amp; Rakim, Steppenwol…",danopaquette,Sun Jan 26 11:13:00 +0000 2020,"Marysville, WA"
3659," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",ieraazman__,Sun Jan 26 11:13:01 +0000 2020,None
3660, Ma’am you are a rockstar! Handled with such grace.. you inspire ♥️,SalamAn00518750,Sun Jan 26 11:13:01 +0000 2020,"lukhnow, India"
3661," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",painondeegwa,Sun Jan 26 11:13:01 +0000 2020,None
3662,@MrsCazuk Holy lord Mrs Caz you trying to give me an heart attack,Fromme2you10,Sun Jan 26 11:13:01 +0000 2020,None
3663,"The beat him up part is unacceptable; please, that's her Master. His condition matters.

“…”",shixruda,Sun Jan 26 11:13:01 +0000 2020,Wherever @shuxjinko is
3664," mark stans, how did ya'll survive this attack? https://t.co/mysaKtNFXL",ISlexy13,Sun Jan 26 11:13:01 +0000 2020,Germany
3665,"@bokhari_abraiz @ItzAyeshA_ Yes, how can someone attack u if you attack urself",sabiha97_,Sun Jan 26 11:13:01 +0000 2020,None
3666," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",EUxRO_,Sun Jan 26 11:13:02 +0000 2020,None
3667," Pat Philbin is a good lawyer who had a good reputation before joining the White House, but this is a dishonorable, not…",terry5407,Sun Jan 26 11:13:02 +0000 2020,miami  florida
3668,Nuclear waste recycled into diamond batteries with 'near-infinite power' https://t.co/Z8uh89ZMOo,thegwpfcom,Sun Jan 26 11:13:02 +0000 2020,London
3669, Be warned - BJP gangs are on the prowl. I got a home visit this morning. They wanted to 'explain the CAA'. Unfortunately they…,Dippy_Chen,Sun Jan 26 11:13:02 +0000 2020,None
3670,"Learn About Islam: Your Life &amp; Liberty Depend On It!
Muslim Linda Sarsour Was In The 2019 Women's March &amp; Promotes… https://t.co/lOwes8fkPy",HeslepJeff,Sun Jan 26 11:13:02 +0000 2020,None
3671," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",vodkazquad,Sun Jan 26 11:13:02 +0000 2020,harry styles dimples
3672," Pat Philbin is a good lawyer who had a good reputation before joining the White House, but this is a dishonorable, not…",JileneThomas,Sun Jan 26 11:13:02 +0000 2020,Boston
3673," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",MrsF97504802,Sun Jan 26 11:13:02 +0000 2020,uk
3674, WAS SHOOTING HIS MOTHER NOT ENOUGH https://t.co/UyweyWYYIE,tweeterpaul_,Sun Jan 26 11:13:02 +0000 2020,Lebanon
3675,do NOT come to see me without a baja blast in hand,cincodemaco,Sun Jan 26 11:13:02 +0000 2020,None
3676,"#Alabama is suffering today after fatal shooting. #POTUS, stop the bloodshed. #BackfireTrump https://t.co/Mjm6NsUxsl",rebelknap,Sun Jan 26 11:13:02 +0000 2020,The City of Oaks
3677,"@DevmartaHi I just finished it entirely after like 3 attempts, I’d recommend a build other than quick attack spam s… https://t.co/hQFe0XJe75",HullDownWFU,Sun Jan 26 11:13:03 +0000 2020,"Ontario, Canada"
3678," Chelsea Herbert: 'I’m out of action for the next 6-8 weeks with a fractured vertebrae, following a crash leaving the p…",JunaidSamodien_,Sun Jan 26 11:13:03 +0000 2020,The WORLD of MOTORSPORT
3679," The US Navy will name a new aircraft carrier after Doris ""Dorie"" Miller, a decorated World War II veteran who defended Pearl Harb…",foungbefelya,Sun Jan 26 11:13:03 +0000 2020,Abidjan Côte-d'Ivoire
3680," .@PeterDutton_MP keeps saying he is keeping Australia safe, yet refuses to shut down all flights from China? #coronavirus po…",TeresabDB62,Sun Jan 26 11:13:03 +0000 2020,None
3681,Boy dies after 'accidental shooting while play wrestling with his father' https://t.co/Psq35tOMCb,Independent,Sun Jan 26 11:13:03 +0000 2020,"London, England"
3682,【tcatsbot】 Ed's aiming method with his weapon is instinctive shooting,_tcats,Sun Jan 26 11:13:04 +0000 2020,oc hell
3683," Manhandling of Chaurasia at Shaheen Bagh is condemnable.
But this was NOT an attack on journalists or journalism.
Bootlicki…",MDISHTI67462258,Sun Jan 26 11:13:04 +0000 2020,None
3684, Rochdale Police HQ are a damned disgrace...if someone nicks a bike they might investigate if you're lucky. If white kids…,bhamfascias,Sun Jan 26 11:13:04 +0000 2020,birmingham UK
3685, Media livid with Pompeo for pointing out a liberal reporter’s false claims. Reminder: not only does the First Amendment no…,alwaysthemama,Sun Jan 26 11:13:04 +0000 2020,USA
3686, ive never shipped anyone this hard on a drama ever before but theyre just so amazing together im losing it like ive alway…,ssthreenarwan,Sun Jan 26 11:13:04 +0000 2020,"Selangor, Malaysia"
3687," 沖縄島沖合の米軍ヘリ事故を、米軍事メディアはcrash（墜落）と報じる。

第7艦隊のリリース自体、英語でgo downで、「墜落」と訳して全くおかしくない。

でも、第7艦隊の日本語ツイッターは「着水」。防衛省も「着水」。

日本国内向け…",Gaku68948605,Sun Jan 26 11:13:04 +0000 2020,None
3688, Nós não merecemos os cães - evidence n. 45.732,Samuelbc11,Sun Jan 26 11:13:04 +0000 2020,None
3689, There is only one question that remains.  Will Warren drop out and back Sanders?,pay2cum,Sun Jan 26 11:13:05 +0000 2020,"Oakland, CA"
3690," Her trans mistress finishes over her stomach shooting a hot milky load 🤤🤍
— #Trans #Tranny #Shemale #TGirls #Fetish #Shema…",MultiMH2,Sun Jan 26 11:13:05 +0000 2020,None
3691, VFW wants Trump to apologize for dismissing troops’ injuries from an Iranian air attack as “headaches” and “not very se…,jg1234567,Sun Jan 26 11:13:05 +0000 2020,New York/ LA
3692, WHY IS THIS MAKING ME LAUGH I CAN’T!!! 🤣🤣,guizis7,Sun Jan 26 11:13:06 +0000 2020,Between time and space
3693," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",nrxfrinx,Sun Jan 26 11:13:06 +0000 2020,None
3694,@julianort15 @NightmarePetrol Don't forget the (theorized) stress induced heart attack that literally kills Tomoya… https://t.co/DTXJeviYUz,Chuuni_AF,Sun Jan 26 11:13:06 +0000 2020,バンクーバー
3695," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",Killuwadiva,Sun Jan 26 11:13:07 +0000 2020,None
3696," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",syafinxh___,Sun Jan 26 11:13:07 +0000 2020,None
3697," #JeffBezosLiar
Attempted attack on His Highness the Crown Prince of the Kingdom exposed and can not be believed
@AJArabic
@…",hamadrz1977,Sun Jan 26 11:13:07 +0000 2020,None
3698," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",FNfatinnadhirah,Sun Jan 26 11:13:07 +0000 2020,None
3699," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",Yana10198010,Sun Jan 26 11:13:08 +0000 2020,Australia
3700," @CVO_II @nabilaaarose Renung renung kan lah cina attack negara malaysia sebb tiada halangan kemasukan di malaysia , maka tunggu…",sitinraisyah_,Sun Jan 26 11:13:08 +0000 2020,"Johor Bahru, Johor"
3701," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",nine_sports,Sun Jan 26 11:13:08 +0000 2020,"Bengaluru, India"
3702,"It's a trend. Weapon of the times. Make up any lies about people &amp; broadcast them, while usually keeping it all sec… https://t.co/4cRxnj7ijj",CateMS111,Sun Jan 26 11:13:08 +0000 2020,Boston London Paris
3703,woah 💖 woah 💖 woah,wannable_eueu,Sun Jan 26 11:13:08 +0000 2020,None
3704, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,riddhibalotra,Sun Jan 26 11:13:08 +0000 2020,None
3705,Options @ iDE Cambodia Innovation Lab https://t.co/izh4gKZSFY,moungvandia,Sun Jan 26 11:13:08 +0000 2020,ភ្នំពេញ
3706,"@Condieflyy travelling through Corridors of Time
and looks like he is having a blast.
Come what him play #Destiny2… https://t.co/a1BhOL4SQP",TeamAhamkara,Sun Jan 26 11:13:08 +0000 2020,We are everywhere
3707," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",abyjuklil,Sun Jan 26 11:13:09 +0000 2020,None
3708, Paid war propagandists on the back foot as their entire #chemicalweapons scam over #Syria is denounced by insiders from the…,g0missi,Sun Jan 26 11:13:09 +0000 2020,https://www.deviantart.com/gomassi
3709," This is Afghanistan.

Women are beaten with sticks by radical Islamist men.

It happens every day. They are treated inh…",AreWeThatStupi1,Sun Jan 26 11:13:09 +0000 2020,Australia
3710, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,kavadh01,Sun Jan 26 11:13:10 +0000 2020,None
3711, WAS SHOOTING HIS MOTHER NOT ENOUGH https://t.co/UyweyWYYIE,OBriainTweets,Sun Jan 26 11:13:10 +0000 2020,🇮🇪🇪🇺
3712, do u like my scented candle its baja blast,cincodemaco,Sun Jan 26 11:13:10 +0000 2020,None
3713, car looks like it's waiting it's turn to attack in final fantasy,bdenoureZ,Sun Jan 26 11:13:10 +0000 2020,None
3714,Attack Sunday 👊 https://t.co/HuHSAilYQ9,BrianWoodMC,Sun Jan 26 11:13:10 +0000 2020,None
3715," She refused to condemn the killing of 1,500 unarmed protesters in Iran, including hundreds of women and dozens of childre…",martineau_lee,Sun Jan 26 11:13:10 +0000 2020,United States
3716, 56/? - This is the fifty-sixth episode of a series I do where I go over some of Hong Kong’s worst police brutality moment…,journeyhometosg,Sun Jan 26 11:13:10 +0000 2020,Singapore
3717,"पत्रकार नहीं ये सत्ता का दलाल है।
@DChaurasia2312",Neerajm52531772,Sun Jan 26 11:13:10 +0000 2020,"New York, USA"
3718,"Exray on a beat: ah taniua
Exray on a joint: ah taliban",ConfusedFin,Sun Jan 26 11:13:10 +0000 2020,Funzone
3719, The gang of youths of “NO description” sure get around Another crime as 7 males smash &amp; enter #Melbourne family home terrorisin…,AlwaysTrueBlue1,Sun Jan 26 11:13:11 +0000 2020,The Land Down Under
3720, A little behind-the-scenes snippet of me finally shooting my Domino cosplay as a @SuicideGirls set with @shotbyash1 🖤 http…,ThatOtherVoice,Sun Jan 26 11:13:11 +0000 2020,None
3721,"@RenovaMidia Pra variar, esquerdóide falando ""inverdades""",_pobrepais,Sun Jan 26 11:13:11 +0000 2020,#RespeitoaosAnimais 🌱🌱🌱
3722, Homeward bound.. Thankyou Glasgow.. it's been a blast 🥰🥰💚💚💚 https://t.co/y3c1BEJT9g,isobel_karen,Sun Jan 26 11:13:11 +0000 2020,None
3723, I was also invited but why do I need to attend a country’s republic day event which is ruled by RSS (Declared a Terrorist organ…,bilkhan88,Sun Jan 26 11:13:11 +0000 2020,"Lahore, Pakistan🇵🇰"
3724," We the people of the UK, should have a national enquiry, no brushing this horrific crime, on a grand scale under the carpet.…",JasonPirate,Sun Jan 26 11:13:11 +0000 2020,None
3725, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,jim_bheem,Sun Jan 26 11:13:11 +0000 2020,None
3726, Just reached Kochi.Xians flock2churches madly.I hear calls2 prayer from mosques.Why so here&amp;not in d dvlpd world?Conver…,ONLYSANJEEVJHA,Sun Jan 26 11:13:11 +0000 2020,Daman
3727, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,nwnativewing,Sun Jan 26 11:13:11 +0000 2020,भारत
3728,If you took the word racist out of the dictionary looneys wouldn’t have anything to say,hemtyke,Sun Jan 26 11:13:11 +0000 2020,None
3729, 🐅 How many trips must this tiger make to carry her three cubs safely across the river? One cub will attack the other two…,BernardGuillot2,Sun Jan 26 11:13:12 +0000 2020,Senegal
3730, Nós não merecemos os cães - evidence n. 45.732,tenhosonoo,Sun Jan 26 11:13:12 +0000 2020,None
3731," @Jkylebass As we always stress out the #China_is_terrorist 
they create #ChinaVirus spreading out to our free 🌎 
HK SAR g…",1207Ericli,Sun Jan 26 11:13:12 +0000 2020,None
3732,I-24 E in Coffee Co Crash between MM 112  MM 113 (MM: 113) at 5:08 AM 1/26 est clear by 8:08 AM 1/26 (CT,TN511,Sun Jan 26 11:13:12 +0000 2020,Tennessee
3733,I-24 E in Coffee Co Crash between MM 112  MM 113 (MM: 113) at 5:08 AM 1/26 est clear by 8:08 AM 1/26 (CT,Chattanooga511,Sun Jan 26 11:13:12 +0000 2020,Chattanooga
3734,I-24 E in Coffee Co Crash between MM 112  MM 113 (MM: 113) at 5:08 AM 1/26 est clear by 8:08 AM 1/26 (CT,TNinterstate24,Sun Jan 26 11:13:12 +0000 2020,Tennessee
3735,"day 25.
1,249 cal logged. i know for a fact i ate more than that but didn't log it bc i decided that blood-sugar-cr… https://t.co/psjmfAUrZ6",littlestsmalls,Sun Jan 26 11:13:12 +0000 2020,None
3736,I-40 W in Shelby Co Crash Multiple Vehicles at MM 11  at 5:08 AM 1/26 est clear by 5:45 AM 1/26 (CT,TN511,Sun Jan 26 11:13:12 +0000 2020,Tennessee
3737,I-40 W in Shelby Co Crash Multiple Vehicles at MM 11  at 5:08 AM 1/26 est clear by 5:45 AM 1/26 (CT,Memphis511,Sun Jan 26 11:13:12 +0000 2020,Memphis
3738, Is it not even vaguely puzzling that Karren Brady is held up as a paragon of business savvy and yet she runs a club that i…,caroleaf123,Sun Jan 26 11:13:12 +0000 2020,Cornwall
